2010,2834,0.099819797,0.701809955,31076,3102,15438,7301
2011,2834,0.112496209,0.785472258,32970,3709,17103,8733
2012,2834,0.054600663,0.564191134,35897,1960,22259,2829
2013,2834,0.066412728,0.783312958,38592,2563,23356,4525
2014,2834,0.059379537,0.678861789,33749,2004,18766,7435
2015,2834,0.049294444,0.498090388,31748,1565,17324,4270
2016,2834,0.132227727,1.036752733,33707,4457,17360,6350
2017,2834,0.030014009,0.199603568,33551,1007,21704,6812
2018,2834,0.14062768,0.847837326,34986,4920,20859,8884
2019,2834,0.026465247,0.515592204,129944,3439,78246,15393
2020,2834,-0.076088149,-1.173980987,118481,-9015,80599,16539
2009,2085,0.132722436,0.558457711,3383,449,1488,232
2010,2085,0.154094828,0.705302096,3712,572,1652,567
2011,2085,0.147540984,0.581632653,3477,513,1408,338
2012,2085,0.16298952,0.701067616,3626,591,1998,204
2013,2085,0.160614185,0.763615295,4103,659,2071,437
2014,2085,0.163129025,0.76,4193,684,2288,370
2015,2085,0.255080086,1.200224972,4183,1067,2621,263
2016,2085,0.144648649,0.731147541,4625,669,3255,182
2017,2085,0.14409164,0.730142566,4976,717,3660,239
2018,2085,0.162482973,0.768876611,5139,835,3492,307
2019,2085,0.143426986,0.711703959,5766,827,3791,675
2020,2085,0.138454462,0.7,6522,903,3866,1150
2010,6324,0.029442669,0.071470323,45682,1345,39019,2568
2011,6324,0.025995651,0.068247274,51047,1327,42703,5882
2012,6324,0.03020434,0.063497653,53734,1623,43851,4273
2013,6324,0.027164311,0.052004792,54336,1476,43659,4599
2014,6324,0.037605553,0.068342166,55896,2102,45017,2749
2015,6324,0.036680213,0.062421749,57088,2094,44975,3752
2016,6324,0.031452156,0.052594512,59360,1867,45575,5450
2017,6324,0.036224961,0.060985251,61753,2237,47969,4693
2018,6324,0.017209873,0.084712005,153226,2637,112154,5868
2019,6324,0.032765417,0.039931466,155774,5104,110395,5556
2020,6324,0.054409428,0.062465842,155451,8458,105065,11513
2010,4011,0.055541736,0.237249545,28141,1563,19441,1346
2011,4011,0.061819292,0.247924888,29473,1822,21005,1306
2012,4011,0.060809264,0.256767956,30571,1859,21569,1371
2013,4011,0.05864955,0.250234931,31782,1864,21278,1079
2014,4011,0.058300306,0.244978388,33053,1927,21877,961
2015,4011,0.056165986,0.281504792,35039,1968,23371,1438
2016,4011,0.048398938,0.268694153,35414,1714,23720,1020
2017,4011,0.153082067,0.855779759,35739,5471,21018,419
2018,4011,0.090092298,0.538398959,36729,3309,24149,1111
2019,4011,0.087069033,0.582954148,38257,3331,26394,1954
2020,4011,0.069484583,0.559943297,39793,2765,26683,3131
2010,2030,0.134480561,0.197426901,6276,844,5347,254
2011,2030,0.117312737,0.185014939,6862,805,5766,484
2012,2030,0.118529862,0.173659412,6530,774,5632,335
2013,2030,0.055028235,0.098135847,8323,458,7113,333
2014,2030,0.100825835,0.161532385,8113,818,6510,232
2015,2030,0.085424651,0.138449209,8089,691,6713,253
2016,2030,0.071838714,0.115062334,7837,563,6304,296
2017,2030,0.114807145,0.195892226,7726,887,6081,319
2018,2030,0.017964072,0.048235077,14529,261,13156,226
2019,2030,0.016048068,0.041527258,13148,211,12036,31
2020,2030,0.131587456,0.301091178,12372,1628,9803,859
2021,2030,0.085392875,0.186003341,11734,1002,8580,69
2009,2082,0.012267892,0.048724239,8094.3,99.3,5518,43.5
2010,2082,0.078059602,0.27770884,7167.6,559.5,4615.7,9.2
2011,2082,0.062588785,0.299300511,7109.9,445,4433.9,85.8
2012,2082,0.050771789,0.247858878,7638.1,387.8,4777.8,331.5
2013,2082,0.135861167,0.718681806,14302.1,1943.1,9320.8,63.9
2014,2082,0.055419459,0.261309505,15144.5,839.3,9263.2,110.1
2015,2082,0.062180961,0.313333531,16965,1054.9,10273.2,83.1
2016,2082,0.08252161,0.432776071,18602.4,1535.1,11717.6,177.4
2017,2082,0.112903933,0.668637006,20538.7,2318.9,12476,90.3
2018,2082,0.117541009,0.929802722,29231.5,3435.9,16394.3,93.6
2019,2082,-0.000431867,-0.00315213,27323.2,-11.8,14848.9,81.4
2020,2082,0.073713881,0.53393907,27104.8,1998,13175.7,460.6
2010,5122,0.032125742,0.006797386,19990.2,642.2,14714.1,2755.3
2011,5122,0.041976897,0.009768689,22845.9,959,16997.3,2022.5
2012,5122,0.044064303,0.010401969,24260,1069,18016,2346
2013,5122,0.01293621,0.003482468,25819,334,19844,1901
2014,5122,0.044789306,0.013612431,26033,1166,19632,2958
2015,5122,0.040309203,0.012573605,30142,1215,23886,4707
